customer_id,customer_name,email,registration_date,customer_type
CUST00680,Harrison Bandi,harrison.bandi,2025-09-18,REGULAR
CUST00681,Chanakya Konda,chanakya.konda681@example.com,2026-02-26,REGULAR
CUST00682,Neelima Sarna,neelima.sarna682@example.com,2025-04-15,PREMIUM
CUST00683,Teerth Bhalla,teerth.bhalla683@example.com,2025-05-30,PREMIUM
CUST00684,Yahvi Mann,yahvi.mann684@example.com,2025-12-23,REGULAR
CUST00685,Eiravati Nagi,eiravati.nagi685@example.com,2025-01-11,PREMIUM
CUST00686,Chasmum Dhar,chasmum.dhar686@example.com,2026-03-18,REGULAR
CUST00687,Odika Mital,odika.mital687@example.com,2026-04-20,PREMIUM
CUST00688,Darsh Gill,darsh.gill688@example.com,2025-11-29,REGULAR
CUST00689,Warhi Batta,warhi.batta689@example.com,2026-06-04,REGULAR
CUST00690,Lakshmi Vohra,lakshmi.vohra690@example.com,2026-01-06,REGULAR
CUST00691,Omaja Rege,omaja.rege691@example.com,2025-07-22,REGULAR
CUST00692,Charita Puri,charita.puri692@example.com,2025-07-27,VIP
CUST00693,Urvashi Khosla,urvashi.khosla693@example.com,2026-03-21,REGULAR
CUST00694,Charita Dhawan,charita.dhawan694@example.com,2026-06-23,REGULAR
CUST00695,Dalbir Sachar,dalbir.sachar695@example.com,2025-12-28,REGULAR
CUST00696,Krish Rama,krish.rama696@example.com,2026-01-26,PREMIUM
CUST00697,Aadhya Jani,aadhya.jani697@example.com,2025-08-30,REGULAR
CUST00698,Farhan Sengupta,farhan.sengupta698@example.com,2025-08-18,REGULAR
CUST00699,George Wason,george.wason699@example.com,2025-04-14,REGULAR
CUST00700,Charan Loyal,charan.loyal700@example.com,2026-04-16,REGULAR
CUST00701,Balveer Bora,balveer.bora701@example.com,2026-01-01,PREMIUM
CUST00702,Teerth Srinivas,teerth.srinivas702@example.com,2025-06-19,PREMIUM
CUST00703,Gaurangi Mitter,gaurangi.mitter703@example.com,2026-04-08,PREMIUM
CUST00704,Siddharth Gupta,siddharth.gupta704@example.com,2025-12-13,REGULAR
CUST00705,Varenya Kibe,varenya.kibe705@example.com,2026-03-15,REGULAR
CUST00706,Mekhala Khatri,mekhala.khatri706@example.com,2026-01-28,REGULAR
CUST00707,Barkha Rai,barkha.rai707@example.com,2025-05-08,REGULAR
CUST00708,Jagrati Morar,jagrati.morar708@example.com,2025-04-01,REGULAR
CUST00709,Jagvi Varghese,jagvi.varghese709@example.com,2026-01-15,REGULAR
CUST00710,Unnati Chaudhari,unnati.chaudhari710@example.com,2025-02-13,REGULAR
CUST00711,Ekaja Jani,ekaja.jani711@example.com,2025-12-21,REGULAR
CUST00712,Dhriti Sachdev,dhriti.sachdev712@example.com,2026-06-07,PREMIUM
CUST00713,Timothy Dhingra,timothy.dhingra713@example.com,2025-11-04,REGULAR
CUST00714,Advika Sahni,advika.sahni@,2026-03-26,REGULAR
CUST00715,Michael Hayre,michael.hayre715@example.com,2026-06-29,REGULAR
CUST00716,Victor Raghavan,victor.raghavan716@example.com,2025-02-23,VIP
CUST00717,Xalak Nazareth,xalak.nazareth717@example.com,2025-08-11,REGULAR
CUST00718,Vrinda Swaminathan,vrinda.swaminathan718@example.com,2026-05-14,VIP
CUST00719,Om Pandey,om.pandey719@example.com,2025-11-23,REGULAR
CUST00720,Logan Suresh,logan.suresh720@example.com,2025-12-15,PREMIUM
CUST00721,Daniel Viswanathan,daniel.viswanathan721@example.com,2025-10-19,REGULAR
CUST00722,Falan Bava,falan.bava722@example.com,2026-02-23,REGULAR
CUST00723,Nitara Devan,nitara.devan723@example.com,2025-04-03,REGULAR
CUST00724,Ekansh Dora,ekansh.dora724@example.com,2026-02-15,REGULAR
CUST00725,Tejas Tiwari,tejas.tiwari725@example.com,2025-01-03,PREMIUM
CUST00726,Kashvi Bhasin,kashvi.bhasin726@example.com,2025-12-26,REGULAR
CUST00727,Vinaya Babu,vinaya.babu727@example.com,2026-02-18,REGULAR
CUST00728,Nisha Arora,nisha.arora728@example.com,2025-12-24,REGULAR
CUST00729,Anvi Wason,anvi.wason729@example.com,2025-03-29,REGULAR
CUST00730,Anay Thakkar,anay.thakkar730@example.com,2026-04-23,PREMIUM
CUST00731,Praneel Chhabra,praneel.chhabra731@example.com,2025-01-13,REGULAR
CUST00732,Manthan Khosla,manthan.khosla732@example.com,2026-04-07,REGULAR
CUST00733,Zayyan Pandya,zayyan.pandya733@example.com,2026-07-01,PREMIUM
CUST00734,Mekhala Brar,mekhala.brar734@example.com,2025-02-04,REGULAR
CUST00735,Nidra Sharaf,nidra.sharaf735@example.com,2025-06-18,PREMIUM
CUST00736,Upkaar Mital,upkaar.mital736@example.com,2025-04-19,REGULAR
CUST00737,Azad Chander,azad.chander737@example.com,2026-03-24,REGULAR
CUST00738,Ladli Purohit,ladli.purohit738@example.com,2026-06-07,PREMIUM
CUST00739,Daksh Andra,daksh.andra739@example.com,2025-04-22,VIP
CUST00740,Fitan Tata,fitan.tata740@example.com,2025-11-18,REGULAR
CUST00741,Garima Chandran,garima.chandran741@example.com,2026-04-05,PREMIUM
CUST00742,Victor Kakar,victor.kakar742@example.com,2026-05-02,REGULAR
CUST00743,Anika Batra,anika.batra743@example.com,2025-02-06,VIP
CUST00744,Avni Bali,avni.bali744@example.com,2026-06-06,REGULAR
CUST00745,Divya Babu,divya.babu745@example.com,2026-06-25,REGULAR
CUST00746,Maanas Rao,maanas.rao746@example.com,2025-10-20,REGULAR
CUST00747,Chandani Gaba,chandani.gaba747@example.com,2025-07-07,PREMIUM
CUST00748,Lopa Zachariah,lopa.zachariah748@example.com,2025-04-23,PREMIUM
CUST00749,Leena Dey,leena.dey749@example.com,2026-03-13,REGULAR
CUST00750,Xiti Pal,xiti.pal750@example.com,2026-02-16,REGULAR
CUST00751,Guneet Sarkar,guneet.sarkar751@example.com,2025-06-07,REGULAR
CUST00752,Faqid Oak,faqid.oak752@example.com,2025-12-16,PREMIUM
CUST00753,Eta Balan,eta.balan753@example.com,2025-05-28,REGULAR
CUST00754,Shravya Swaminathan,shravya.swaminathan754@example.com,2026-04-15,REGULAR
CUST00755,Ishani Prashad,ishani.prashad755@example.com,2025-05-27,PREMIUM
CUST00756,Quincy Rai,quincy.rai756@example.com,2026-06-06,REGULAR
CUST00757,Chakrika Koshy,chakrika.koshy757@example.com,2025-09-16,REGULAR
CUST00758,Fitan Loyal,fitan.loyal758@example.com,2025-06-14,PREMIUM
CUST00759,Lajita Dube,lajita.dube759@example.com,2025-04-02,PREMIUM
CUST00760,Edhitha Patel,edhitha.patel760@example.com,2025-07-08,REGULAR
CUST00761,Gavin Ahluwalia,gavin.ahluwalia761@example.com,2025-11-05,PREMIUM
CUST00762,Sai Parsa,sai.parsa762@example.com,2025-08-08,REGULAR
CUST00763,Harsh Deo,harsh.deo763@example.com,2025-10-07,REGULAR
CUST00764,Rachit Sankar,rachit.sankar764@example.com,2026-01-22,REGULAR
CUST00765,Yauvani Reddy,yauvani.reddy765@example.com,2025-12-31,PREMIUM
CUST00766,Atharv Chakraborty,atharv.chakraborty766@example.com,2025-06-07,REGULAR
CUST00767,Girik Nair,girik.nair767@example.com,2026-03-13,PREMIUM
CUST00768,Advik Manne,advik.manne768@example.com,2025-01-13,REGULAR
CUST00769,Lipika Chad,lipika.chad769@example.com,2026-03-26,PREMIUM
CUST00770,Omkaar Rai,omkaar.rai770@example.com,2025-06-02,REGULAR
CUST00771,Liam Luthra,liam.luthra771@example.com,2025-07-10,REGULAR
CUST00772,Amrita Tailor,amrita.tailor772@example.com,2026-06-16,REGULAR
CUST00773,Dev Ganesh,dev.ganesh773@example.com,2026-01-15,VIP
CUST00774,Anya Sama,anya.sama774@example.com,2026-01-17,REGULAR
CUST00775,Veda Bose,veda.bose775@example.com,2025-10-01,REGULAR
CUST00776,Zayan Koshy,zayan.koshy776@example.com,2026-01-15,REGULAR
CUST00777,Rohan Shankar,rohan.shankar777@example.com,2026-05-14,VIP
CUST00778,Krishna Modi,krishna.modi778@example.com,2025-02-27,PREMIUM
CUST00779,Meghana Natarajan,meghana.natarajan779@example.com,2025-01-05,REGULAR
CUST00780,Forum Sarraf,forum.sarraf780@example.com,2025-06-29,REGULAR
CUST00781,Qushi Deshpande,qushi.deshpande781@example.com,2025-06-19,REGULAR
CUST00782,Ekani Iyer,ekani.iyer782@example.com,2026-04-25,REGULAR
CUST00783,Dipta Goel,dipta.goel783@example.com,2026-01-11,REGULAR
CUST00784,Eiravati Manne,@gmail.com,2025-01-10,REGULAR
CUST00785,Xavier Nanda,xavier.nanda785@example.com,2026-02-21,VIP
CUST00786,Avni Ramaswamy,@gmail.com,2025-05-20,REGULAR
CUST00787,Ishaan Iyengar,ishaan.iyengar787@example.com,2025-04-26,REGULAR
CUST00788,Avi Shenoy,avi.shenoy788@example.com,2025-07-16,PREMIUM
CUST00789,Raksha Manne,raksha.manne789@example.com,2025-11-05,REGULAR
CUST00790,Nilima Tata,nilima.tata790@example.com,2025-12-23,REGULAR
CUST00791,Chavvi Khurana,chavvi.khurana791@example.com,2025-06-25,REGULAR
CUST00792,Mitesh Sampath,mitesh.sampath792@example.com,2025-03-04,REGULAR
CUST00793,Ethan Sen,ethan.sen793@example.com,2025-01-25,REGULAR
CUST00794,Nandini Warrior,nandini.warrior794@example.com,2026-03-06,REGULAR
CUST00795,Balhaar Parsa,balhaar.parsa795@example.com,2026-06-30,REGULAR
CUST00796,Ikbal Kothari,ikbal.kothari796@example.com,2025-12-04,REGULAR
CUST00797,Ojas Basu,ojas.basu797@example.com,2025-03-16,PREMIUM
CUST00798,Garima Sani,garima.sani798@example.com,2025-06-28,REGULAR
CUST00799,Advaith Chaudhari,advaith.chaudhari799@example.com,2026-03-17,REGULAR
CUST00800,Tristan Uppal,tristan.uppal800@example.com,2025-02-27,REGULAR
CUST00801,Sanaya Prasad,sanaya.prasad801@example.com,2026-02-26,REGULAR
CUST00802,Ubika Tella,ubika.tella802@example.com,2025-09-02,REGULAR
CUST00803,Hemani Bakshi,hemani.bakshi803@example.com,2025-04-22,PREMIUM
CUST00804,Henry Merchant,henry.merchant804@example.com,2025-11-06,PREMIUM
CUST00805,Frederick D’Alia,frederick.d’alia805@example.com,2026-03-15,REGULAR
CUST00806,Ijaya Muni,ijaya.muni806@example.com,2025-10-30,REGULAR
CUST00807,Tamanna Jhaveri,tamanna.jhaveri807@example.com,2025-10-26,PREMIUM
CUST00808,Ijaya Soni,ijaya.soni808@example.com,2026-06-20,PREMIUM
CUST00809,Raksha Sethi,raksha.sethi809@example.com,2025-09-26,REGULAR
CUST00810,Ekalinga Mital,ekalinga.mital810@example.com,2025-03-01,REGULAR
CUST00811,Ishwar Bajaj,ishwar.bajaj811@example.com,2026-04-08,REGULAR
CUST00812,Ikbal Gala,ikbal.gala812@example.com,2025-01-24,REGULAR
CUST00813,Zaitra Ghosh,zaitra.ghosh813@example.com,2025-12-16,REGULAR
CUST00814,Ganga Sandhu,ganga.sandhu814@example.com,2025-10-19,REGULAR
CUST00815,Vincent Ravel,vincent.ravel815@example.com,2026-05-29,REGULAR
CUST00816,Quincy Sankaran,quincy.sankaran816@example.com,2025-08-18,PREMIUM
CUST00817,Ayush Hora,ayush.hora817@example.com,2025-03-05,REGULAR
CUST00818,Pushti Ramachandran,pushti.ramachandran818@example.com,2026-05-08,REGULAR
CUST00819,Tanish Jha,tanish.jha819@example.com,2025-10-08,REGULAR
CUST00820,Dev Chaudry,dev.chaudrygmail.com,2025-12-12,REGULAR
CUST00821,Jasmit Nanda,jasmit.nanda821@example.com,2025-04-13,REGULAR
CUST00822,Tanvi Comar,tanvi.comar822@example.com,2026-03-09,REGULAR
CUST00823,Vrishti Wable,vrishti.wable823@example.com,2025-01-21,REGULAR
CUST00824,Lipika Ramanathan,lipika.ramanathan824@example.com,2026-04-09,REGULAR
CUST00825,Ijaya Pandey,ijaya.pandey825@example.com,2025-10-27,REGULAR
CUST00826,Orinder Mishra,orinder.mishra826@example.com,2025-03-07,PREMIUM
CUST00827,Krish Munshi,krish.munshi827@example.com,2025-07-08,REGULAR
CUST00828,William Mody,william.mody828@example.com,2025-10-23,REGULAR
CUST00829,Qadim Prakash,qadim.prakash829@example.com,2025-07-28,REGULAR
CUST00830,Yasti Rama,yasti.rama830@example.com,2025-12-04,REGULAR
CUST00831,Lakshit Rajagopal,lakshit.rajagopal831@example.com,2025-03-01,REGULAR
CUST00832,Quincy Sur,quincy.sur832@example.com,2026-05-01,REGULAR
CUST00833,Ojas Suri,ojas.suri833@example.com,2025-12-22,REGULAR
CUST00834,Logan Grover,logan.grover834@example.com,2025-11-04,REGULAR
CUST00835,Shravya Bera,shravya.bera835@example.com,2025-09-13,REGULAR
CUST00836,Aditya Sundaram,aditya.sundaram836@example.com,2026-05-21,VIP
CUST00837,Robert Rajagopalan,robert.rajagopalan837@example.com,2025-09-07,REGULAR
CUST00838,Nilima Swamy,nilima.swamy838@example.com,2026-01-08,REGULAR
CUST00839,Sachi Suresh,sachi.suresh839@example.com,2025-09-05,REGULAR
CUST00840,Fitan Balasubramanian,fitan.balasubramanian840@example.com,2026-01-17,VIP
CUST00841,Brinda Bali,brinda.bali841@example.com,2025-09-11,REGULAR
CUST00842,Umang Yogi,umang.yogi842@example.com,2025-11-02,REGULAR
CUST00843,Om Shankar,om.shankar843@example.com,2025-06-05,REGULAR
CUST00844,Yasti Chowdhury,yasti.chowdhury844@example.com,2026-06-14,PREMIUM
CUST00845,Amrita Peri,amrita.peri845@example.com,2025-12-25,PREMIUM
CUST00846,Ridhi Kamdar,ridhi.kamdar846@example.com,2025-08-15,PREMIUM
CUST00847,Harsh Kota,harsh.kota847@example.com,2025-11-14,REGULAR
CUST00848,Bachittar Sengupta,bachittar.sengupta848@example.com,2025-08-24,REGULAR
CUST00849,Ijaya Chahal,ijaya.chahal849@example.com,2025-11-25,PREMIUM
CUST00850,Jacob Khalsa,jacob.khalsa850@example.com,2026-04-10,REGULAR
CUST00851,Indali Sangha,indali.sangha851@example.com,2026-01-29,PREMIUM
CUST00852,Liam Jhaveri,liam.jhaveri852@example.com,2025-11-21,REGULAR
CUST00853,Daniel Panchal,daniel.panchal853@example.com,2025-10-07,PREMIUM
CUST00854,Om Naik,om.naik854@example.com,2026-04-07,REGULAR
CUST00855,Bimala Loke,bimala.loke855@example.com,2025-07-12,REGULAR
CUST00856,Krishna Sabharwal,krishna.sabharwal856@example.com,2026-05-18,REGULAR
CUST00857,Aradhana Date,aradhana.date857@example.com,2026-05-17,REGULAR
CUST00858,Zaid Dhingra,zaid.dhingra858@example.com,2025-09-15,VIP
CUST00859,Yug Ramaswamy,yug.ramaswamy859@example.com,2025-01-09,REGULAR
CUST00860,Lucky Luthra,lucky.luthra860@example.com,2026-02-07,REGULAR
CUST00861,Keya Seth,keya.seth861@example.com,2025-06-21,REGULAR
CUST00862,Girik Rau,girik.rau862@example.com,2026-06-12,REGULAR
CUST00863,Jyoti Sha,jyoti.sha863@example.com,2025-09-25,VIP
CUST00864,Falak Agate,falak.agate864@example.com,2025-08-18,REGULAR
CUST00865,Tara Parmar,tara.parmar865@example.com,2025-04-01,PREMIUM
CUST00866,Mitali Kamdar,mitali.kamdar866@example.com,2025-09-28,REGULAR
CUST00867,Siddharth Talwar,siddharth.talwar867@example.com,2025-06-10,REGULAR
CUST00868,Ekantika Mander,ekantika.mander868@example.com,2025-03-17,REGULAR
CUST00869,Kalpit Sundaram,kalpit.sundaram869@example.com,2025-09-05,REGULAR
CUST00870,Chanakya Batra,chanakya.batra870@example.com,2025-03-31,REGULAR
CUST00871,Tripti Babu,tripti.babu871@example.com,2025-03-26,REGULAR
CUST00872,Nakul Sastry,nakul.sastry872@example.com,2025-07-09,REGULAR
CUST00873,Aadi Sangha,aadi.sangha873@example.com,2025-09-15,REGULAR
CUST00874,Kevin Mittal,kevin.mittal874@example.com,2025-06-30,PREMIUM
CUST00875,Anusha Chander,anusha.chander875@example.com,2025-05-25,REGULAR
CUST00876,Zashil Butala,zashil.butala876@example.com,2025-01-23,PREMIUM
CUST00877,Noah Ben,noah.ben877@example.com,2025-12-16,REGULAR
CUST00878,Dalaja Kaur,dalaja.kaur878@example.com,2025-06-16,REGULAR
CUST00879,Gavin Chandran,gavin.chandran879@example.com,2025-02-18,REGULAR
CUST00880,Tanay Sood,tanay.sood880@example.com,2026-02-22,REGULAR
CUST00881,Kevin Kara,kevin.kara881@example.com,2025-12-22,REGULAR
CUST00882,Aditya Anand,aditya.anand882@example.com,2026-01-16,REGULAR
CUST00883,Jai Sami,jai.sami883@example.com,2026-04-09,REGULAR
CUST00884,Vanya Bobal,vanya.bobal884@example.com,2025-03-30,REGULAR
CUST00885,Leela Chakraborty,leela.chakraborty885@example.com,2026-04-25,REGULAR
CUST00886,Harshil Munshi,harshil.munshi886@example.com,2025-08-20,PREMIUM
CUST00887,Chandani Devan,chandani.devan887@example.com,2026-06-07,REGULAR
CUST00888,Kiaan Dhar,kiaan.dhar888@example.com,2025-08-26,REGULAR
CUST00889,Abhiram Gala,abhiram.gala889@example.com,2025-04-20,REGULAR
CUST00890,Indali Kala,indali.kala890@example.com,2025-04-18,REGULAR
CUST00891,Nisha Savant,nisha.savant891@example.com,2026-01-14,REGULAR
CUST00892,Gabriel Chaudhry,gabriel.chaudhry892@example.com,2026-05-17,PREMIUM
CUST00893,Jatin Rajagopalan,jatin.rajagopalan893@example.com,2025-05-10,REGULAR
CUST00894,Pushti Murty,pushti.murty894@example.com,2025-09-02,PREMIUM
CUST00895,Yug Malhotra,yug.malhotra895@example.com,2025-10-06,VIP
CUST00896,Yuvraj Mane,yuvraj.mane896@example.com,2025-06-01,PREMIUM
CUST00897,Charvi Jha,charvi.jha897@example.com,2026-01-28,REGULAR
CUST00898,Manya Merchant,manya.merchant898@example.com,2026-01-17,REGULAR
CUST00899,Wriddhish Talwar,wriddhish.talwar899@example.com,2026-01-15,REGULAR
CUST00900,Isaiah Khosla,isaiah.khosla900@example.com,2025-06-21,REGULAR
CUST00901,Ekavir Wable,ekavir.wable901@example.com,2026-02-22,REGULAR
CUST00902,Jalsa Nadig,jalsa.nadig902@example.com,2026-03-16,PREMIUM
CUST00903,Lila Salvi,lila.salvi903@example.com,2026-03-03,REGULAR
CUST00904,Orinder Sinha,orinder.sinha904@example.com,2025-07-28,PREMIUM
CUST00905,Anay Bir,anay.bir905@example.com,2025-10-12,REGULAR
CUST00906,Adweta Kale,adweta.kale906@example.com,2025-12-09,REGULAR
CUST00907,Darpan Rao,darpan.rao907@example.com,2025-03-21,PREMIUM
CUST00908,Yachana Sagar,yachana.sagar908@example.com,2025-07-12,REGULAR
CUST00909,Neelima Butala,neelima.butala909@example.com,2025-12-16,REGULAR
CUST00910,Arunima Chacko,arunima.chacko910@example.com,2025-03-09,REGULAR
CUST00911,Farhan Vaidya,farhan.vaidya911@example.com,2025-07-04,REGULAR
CUST00912,Nachiket Yadav,nachiket.yadav912@example.com,2026-06-20,REGULAR
CUST00913,Mahika Bhatti,mahika.bhatti913@example.com,2026-05-07,REGULAR
CUST00914,Rajeshri Khare,rajeshri.khare914@example.com,2025-06-10,PREMIUM
CUST00915,Yash Chadha,yash.chadha915@example.com,2026-03-19,REGULAR
CUST00916,Jack Setty,jack.setty916@example.com,2026-02-23,REGULAR
CUST00917,Dayamai Gill,dayamai.gill917@example.com,2025-08-16,REGULAR
CUST00918,Advik Devan,advik.devan918@example.com,2026-02-04,VIP
CUST00919,Nihal Taneja,nihal.taneja919@example.com,2025-03-15,REGULAR
CUST00920,Zansi Lad,zansi.lad920@example.com,2025-11-16,PREMIUM
CUST00921,Kamya Date,kamya.date921@example.com,2026-05-25,REGULAR
CUST00922,Jacob Balan,jacob.balan922@example.com,2025-07-13,REGULAR
CUST00923,Pushti Magar,pushti.magar923@example.com,2025-07-12,PREMIUM
CUST00924,Adya Bose,adya.bose924@example.com,2026-01-16,REGULAR
CUST00925,Tamanna Vaidya,tamanna.vaidya925@example.com,2026-05-03,REGULAR
CUST00926,Christopher Tata,christopher.tata926@example.com,2026-05-08,PREMIUM
CUST00927,Jhalak Dugar,jhalak.dugar927@example.com,2025-11-09,REGULAR
CUST00928,Harshil D’Alia,harshil.d’alia928@example.com,2025-10-14,REGULAR
CUST00929,Yashodhara Agate,yashodhara.agate929@example.com,2026-03-29,REGULAR
CUST00930,Advik Konda,advik.konda930@example.com,2025-03-14,PREMIUM
CUST00931,Urmi Patla,urmi.patla931@example.com,2026-05-31,REGULAR
CUST00932,Mason Gola,mason.gola932@example.com,2026-02-20,REGULAR
CUST00933,Oni Kapur,oni.kapur933@example.com,2025-06-14,REGULAR
CUST00934,Yuvraj Saha,yuvraj.saha934@example.com,2025-08-09,REGULAR
CUST00935,Anika Brahmbhatt,anika.brahmbhatt935@example.com,2026-03-16,PREMIUM
CUST00936,Jagdish Thakkar,jagdish.thakkar936@example.com,2026-06-15,PREMIUM
CUST00937,Praneel Kapoor,praneel.kapoor937@example.com,2026-05-02,PREMIUM
CUST00938,Nandini Biswas,nandini.biswas938@example.com,2025-04-07,PREMIUM
CUST00939,Barkha Mukhopadhyay,barkha.mukhopadhyay939@example.com,2025-12-21,REGULAR
CUST00940,Gabriel Shan,gabriel.shan940@example.com,2025-06-07,VIP
CUST00941,Jyoti Iyer,jyoti.iyer941@example.com,2026-05-20,REGULAR
CUST00942,Daksha Kibe,daksha.kibe942@example.com,2025-08-01,REGULAR
CUST00943,Jyoti Tak,jyoti.tak943@example.com,2025-03-06,REGULAR
CUST00944,Yatan Dora,yatan.dora944@example.com,2025-05-09,REGULAR
CUST00945,Nimrat Bajwa,nimrat.bajwa945@example.com,2026-06-28,PREMIUM
CUST00946,Hiral Andra,hiral.andra946@example.com,2025-03-12,PREMIUM
CUST00947,Aarav Puri,@gmail.com,2025-03-02,REGULAR
CUST00948,Hemang Jha,hemang.jha948@example.com,2026-06-13,REGULAR
CUST00949,Oni Swamy,oni.swamygmail.com,2025-04-04,VIP
CUST00950,Lucky Mammen,lucky.mammen950@example.com,2025-04-13,REGULAR
CUST00951,Caleb Kata,caleb.kata951@example.com,2025-03-11,PREMIUM
CUST00952,Kashish Shanker,kashish.shanker952@example.com,2025-09-01,REGULAR
CUST00953,Girish Tiwari,girish.tiwari953@example.com,2025-10-25,PREMIUM
CUST00954,Meera Borde,meera.borde954@example.com,2025-04-14,REGULAR
CUST00955,Radhika De,radhika.de955@example.com,2025-02-23,REGULAR
CUST00956,Bishakha Lal,bishakha.lal@,2025-12-08,REGULAR
CUST00957,Maya Narain,maya.narain957@example.com,2025-04-28,PREMIUM
CUST00958,Sneha Magar,sneha.magar958@example.com,2025-12-10,PREMIUM
CUST00959,Falan Jain,falan.jain959@example.com,2025-03-20,REGULAR
CUST00960,Ikbal Dugal,ikbal.dugal960@example.com,2025-10-26,REGULAR
CUST00961,Nitesh Sengupta,nitesh.sengupta961@example.com,2025-04-19,REGULAR
CUST00962,Dipta Ray,dipta.ray962@example.com,2025-07-12,REGULAR
CUST00963,Ishita Johal,ishita.johal963@example.com,2026-04-17,REGULAR
CUST00964,Darika Sheth,darika.sheth964@example.com,2025-01-21,PREMIUM
CUST00965,Jagdish Chana,jagdish.chana965@example.com,2025-08-23,REGULAR
CUST00966,Daksha Baria,daksha.baria966@example.com,2025-05-27,PREMIUM
CUST00967,Falak Divan,falak.divan967@example.com,2025-02-12,PREMIUM
CUST00968,Yuvraj Parekh,yuvraj.parekh968@example.com,2025-07-05,REGULAR
CUST00969,Yochana Bawa,yochana.bawa969@example.com,2026-01-24,REGULAR
CUST00970,Abha Ghosh,abha.ghosh970@example.com,2025-01-10,VIP
CUST00971,Nidhi Sethi,nidhi.sethi971@example.com,2025-04-13,REGULAR
CUST00972,Girindra Shere,girindra.shere972@example.com,2025-11-23,REGULAR
CUST00973,Logan Dara,logan.dara973@example.com,2026-01-01,VIP
CUST00974,David Kapadia,david.kapadia974@example.com,2025-01-13,REGULAR
CUST00975,Rudra Rattan,rudra.rattan@,2025-01-31,PREMIUM
CUST00976,Frado Lad,frado.lad976@example.com,2025-11-06,REGULAR
CUST00977,Anthony Bhattacharyya,anthony.bhattacharyya977@example.com,2026-01-25,PREMIUM
CUST00978,Sachi Dave,sachi.dave978@example.com,2025-11-09,REGULAR
CUST00979,Garima Das,garima.das979@example.com,2026-04-24,REGULAR
CUST00980,Triya Bedi,triya.bedi980@example.com,2025-03-03,REGULAR
CUST00981,Rachita Rana,rachita.rana981@example.com,2025-05-01,REGULAR
CUST00982,Ayushman Raja,ayushman.raja982@example.com,2026-05-08,PREMIUM
CUST00983,Orinder Pandya,orinder.pandya983@example.com,2026-05-15,REGULAR
CUST00984,Rachit Maharaj,rachit.maharaj984@example.com,2025-07-05,REGULAR
CUST00985,Sanaya Dixit,sanaya.dixit985@example.com,2025-12-04,REGULAR
CUST00986,Yatan Merchant,yatan.merchant986@example.com,2025-02-12,REGULAR
CUST00987,Nisha Srinivas,nisha.srinivas987@example.com,2025-05-17,REGULAR
CUST00988,Gagan Mammen,gagan.mammen988@example.com,2026-06-29,REGULAR
CUST00989,Laksh Saini,laksh.saini989@example.com,2025-09-27,REGULAR
CUST00990,Zaid Bahl,zaid.bahl990@example.com,2025-07-21,REGULAR
CUST00991,Jagrati Srinivasan,jagrati.srinivasan991@example.com,2025-07-28,PREMIUM
CUST00992,Hemangini Thakkar,hemangini.thakkar992@example.com,2025-01-23,REGULAR
CUST00993,Lipika Madan,lipika.madan993@example.com,2026-02-11,REGULAR
CUST00994,Atharv Nagar,atharv.nagar994@example.com,2026-03-24,REGULAR
CUST00995,Ayushman Mand,ayushman.mand995@example.com,2026-02-01,REGULAR
CUST00996,Urmi Wagle,urmi.wagle996@example.com,2026-03-17,REGULAR
CUST00997,Viraj Dutta,viraj.dutta997@example.com,2025-03-21,PREMIUM
CUST00998,Yug Khosla,yug.khosla998@example.com,2025-03-31,REGULAR
CUST00999,Daksh Kanda,daksh.kanda999@example.com,2025-02-04,PREMIUM
CUST01000,Isha Ghose,isha.ghose,2026-01-02,REGULAR
CUST00522,Sachi Bose,sachi.bose522@example.com,2025-03-28,PREMIUM
CUST00738,Ladli Purohit,ladli.purohit738@example.com,2026-06-07,PREMIUM
CUST00741,Garima Chandran,garima.chandran741@example.com,2026-04-05,PREMIUM
CUST00661,Dalbir Shere,dalbir.shere661@example.com,2025-09-26,VIP
CUST00412,Omisha Mann,omisha.mann412@example.com,2026-03-25,REGULAR
CUST00679,Wridesh Jhaveri,wridesh.jhaveri679@example.com,2025-08-13,PREMIUM
CUST00627,Parth Sahni,parth.sahni627@example.com,2025-04-23,REGULAR
CUST00514,Brijesh Pandit,brijesh.pandit514@example.com,2025-04-24,REGULAR
CUST00860,Lucky Luthra,lucky.luthra860@example.com,2026-02-07,REGULAR
CUST00137,Daksha Mangat,daksha.mangat137@example.com,2025-07-17,REGULAR
